;Europe * Francé;Europe * Spain;Europe * Greecà;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroùn;Africa * Guinée equatoriale;Africa * Namibie;Africa * Éthiopie;North America * USA;North America * Canadà;North America * ¡¢£¤¥¦§¨©ª«¬­®¯°±²³´µ¶·¸¹º»¼½¾¿ÀÁÂÃÄÅÆÇÈÉÊËÌÍÎÏÐÑÒÓÔÕÖ×ØÙÚÛÜÝÞßàáâãäåæçèéêëìíîïðñòóôõö÷øùúûüýþÿ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????;""North America *  !\"#$%&'()*+,-./0123456789:<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~""
2003-01-31;149,685492;1593,429867;182,688128;101,526702;127,518357;78,078027;80,917476;133,652421;98,282874;90,17587;82,515564;87,560779;109,672707;87,560779;87,560779
2003-02-28;149,516033;1581,222111;183,942522;100,84393;128,066536;77,634263;82,118808;133,279099;98,282874;92,344496;82,327221;85,434079;110,146146;85,434079;85,434079
2003-03-31;149,863355;1556,774584;185,169872;100,059393;128,785667;77,198543;82,720659;133,078047;98,282874;93,713691;82,14599;83,267365;111,073425;83,267365;83,267365
2003-04-30;150,139594;1525,025061;186,298697;99,24605;129,583428;76,796952;82,602;132,823041;98,282874;94,040311;81,982801;81,222853;112,31473;81,222853;81,222853
2003-05-31;149,68154;1494,006239;187,199527;98,50006;130,382387;76,463716;82,04733;132,6614;98,282874;93,820293;81,880777;79,399408;113,679181;79,399408;79,399408
2003-06-30;148,049774;1472,327576;187,931885;97,930419;131,189406;76,253386;81,444496;132,651857;98,282874;93,529158;81,837072;77,918941;115,017588;77,918941;77,918941
2003-07-31;145,586137;1461,133728;188,606073;97,549233;131,967975;76,209741;81,325042;132,920105;98,282874;93,610411;81,849045;76,956532;116,223151;76,956532;76,956532
2003-08-31;143,046573;1454,122373;189,317847;97,385263;132,718332;76,382129;81,985155;133,475182;98,282874;93,975916;81,905007;76,696102;117,212521;76,696102;76,696102
2003-09-30;141,241579;1449,233113;190,193567;97,434502;133,452907;76,843183;83,129448;134,21338;98,282874;94,451003;81,952455;77,248518;118,010382;77,248518;77,248518
2003-10-31;140,54937;1443,696328;191,277313;97,653771;134,146993;77,605713;84,34989;135,233101;98,282874;95,050785;81,933174;78,608445;118,597697;78,608445;78,608445
2003-11-30;140,810358;1435,360928;192,584658;98,046961;134,793991;78,619284;85,357804;136,583968;98,282874;96,140608;81,853811;80,70055;119,042048;80,70055;80,70055
2003-12-31;141,63206;1426,087416;194,005833;98,60939;135,396774;79,764211;85,865028;138,12744;98,282874;97,429786;81,72116;83,273651;119,397197;83,273651;83,273651
2004-01-31;142,489734;1417,264273;195,281629;99,279166;135,849148;80,887437;85,925046;139,706476;98,282874;98,926491;81,546991;86,064853;119,627899;86,064853;86,064853
2004-02-29;142,952329;1409,455988;196,174249;99,949748;136,059715;81,879659;85,822063;141,253561;98,282874;100,60458;81,324934;88,824829;119,655492;88,824829;88,824829
2004-03-31;142,75948;1401,217843;196,596755;117,562797;136,013945;82,692338;85,770397;142,714307;98,282874;102,506885;81,074122;91,332624;119,507651;91,332624;91,332624
2004-04-30;141,811245;1389,539825;196,505881;118,028533;135,751892;83,291448;86,052794;144,124374;98,282874;104,693806;80,803316;93,522276;119,216332;93,522276;93,522276
2004-05-31;140,215842;1376,305032;195,900737;118,293106;135,328319;83,621897;86,507122;145,371305;98,282874;106,756594;80,525831;95,354403;118,790051;95,354403;95,354403
2004-06-30;138,198312;1363,374367;194,830249;118,362571;134,792069;83,646494;86,939273;146,29729;98,282874;108,523498;80,204279;96,834641;118,251653;96,834641;96,834641
2004-07-31;136,091759;1349,999605;193,251041;118,264723;134,145809;83,335731;87,363542;146,999117;98,282874;110,033074;79,803116;97,982231;117,573151;97,982231;97,982231
2004-08-31;134,176436;1335,68161;191,174669;118,034992;133,482784;82,730551;87,634302;147,489964;98,282874;111,190097;79,295331;98,734147;116,76438;98,734147;98,734147
2004-09-30;132,628171;1319,187744;188,743944;117,719263;132,897666;81,913005;87,81657;147,845713;98,282874;112,078193;78,715725;99,050612;115,897714;99,050612;99,050612
2004-10-31;131,477496;1298,897034;186,109425;117,326074;132,468445;80,974168;87,641083;147,772388;98,282874;112,515666;78,089918;98,918538;114,980494;98,918538;98,918538
2004-11-30;130,673567;1275,832466;183,55444;116,886468;132,374315;80,022395;86,97596;147,300731;98,282874;112,272552;77,483529;98,423513;114,02359;98,423513;98,423513
2004-12-31;129,868613;1255,213262;181,32657;116,38786;132,722165;79,169581;86,047183;146,825228;98,282874;111,729825;76,921441;97,764279;113,012802;97,764279;97,764279
2005-01-31;128,801496;1244,0845;179,564367;115,816102;133,477084;78,448126;85,311499;146,594298;98,282875;111,616229;76,41506;97,12473;111,919661;97,12473;97,12473
2005-02-28;127,503858;1244,474098;178,37312;115,186933;134,611778;77,846297;84,801691;146,756279;98,282875;111,991516;75,943262;96,71975;110,778153;96,71975;96,71975
2005-03-31;126,30819;1250,831869;177,807166;114,529058;136,062299;77,359454;84,381628;147,267072;98,282874;112,961856;75,445871;96,596037;109,502001;96,596037;96,596037
2005-04-30;125,736291;1254,067371;177,900625;113,881526;137,732793;76,996531;84,141624;147,989019;98,282873;114,516628;74,837138;96,687438;108,081356;96,687438;96,687438
2005-05-31;126,082793;1244,966197;178,610632;113,284449;139,569067;76,788414;84,009751;148,547964;98,282871;116,337837;74,017483;97,014385;106,528998;97,014385;97,014385
2005-06-30;127,242627;1221,377614;179,759095;112,748109;141,466216;76,73593;83,939169;148,857776;98,282868;118,020374;72,930383;97,620804;104,937277;97,620804;97,620804
2005-07-31;128,760258;1189,570107;181,108235;112,261327;143,320305;76,825329;83,753707;130,072065;98,282865;119,136852;71,578004;98,407735;103,433171;98,407735;98,407735
2005-08-31;130,133376;1162,72218;182,535928;111,875616;145,07582;77,039596;83,541584;130,326271;98,282865;119,700572;70,049355;99,31419;102,218689;99,31419;99,31419
2005-09-30;131,070515;1156,686351;183,78439;111,61399;146,654892;77,32585;83,396541;130,873858;98,282869;119,788308;68,483647;100,210014;101,445392;100,210014;100,210014
2005-10-31;131,335383;1176,420114;184,70857;111,547675;147,983578;77,611487;83,230431;131,781629;98,282881;119,711182;67,088313;100,985663;101,150287;100,985663;100,985663
2005-11-30;130,829783;1214,490266;185,205366;111,697516;149,008667;77,871166;82,667403;132,750241;98,2829;119,676985;66,031562;101,511516;101,303758;101,511516;101,511516
2005-12-31;129,774823;1256,692771;185,140816;112,050281;149,679325;78,140498;81,293153;133,312621;98,282925;119,676641;65,436171;101,761251;101,768155;101,761251;101,761251
2006-01-31;128,480931;1285,982056;184,531115;112,604178;150,112835;78,472372;79,337497;133,492069;98,282946;119,439604;65,381778;143,336494;102,399588;143,336494;143,336494
2006-02-28;127,23207;1292,253804;183,562195;113,3345;150,486445;78,902876;77,168893;133,344386;98,282953;118,948553;65,85549;143,20243;103,065123;143,20243;143,20243
2006-03-31;126,092169;1274,533358;182,484686;114,198794;150,946632;79,457739;75,331977;133,147206;98,282936;118,357104;66,756834;143,011439;103,700777;143,011439;143,011439
2006-04-30;125,184047;1240,614336;181,435321;115,11768;151,596556;80,096897;73,981541;133,225045;98,282891;117,55971;67,963326;142,956446;104,246101;142,956446;142,956446
2006-05-31;124,71091;1201,628175;180,555212;116,05382;152,558473;80,749058;73,038592;133,56848;98,282821;117,059457;69,331004;143,002314;104,692437;143,002314;143,002314
2006-06-30;124,874757;1170,286852;179,959123;116,925072;153,864882;81,390282;72,530073;133,987045;98,282734;117,298874;70,713712;142,979621;105,00791;142,979621;142,979621
2006-07-31;125,580863;1154,378754;179,74933;117,667328;155,55341;82,016422;72,184411;133,986973;98,282647;118,030305;72,028115;142,762877;105,187494;142,762877;142,762877
2006-08-31;126,469713;1150,209546;180,006261;118,24037;157,548668;82,622438;71,639782;133,435224;98,282584;119,010877;73,237519;142,257977;105,297363;142,257977;142,257977
2006-09-30;127,062679;1147,969258;180,690662;118,621908;159,675178;83,169581;70,759548;132,509851;98,282568;120,061173;74,312206;141,687662;105,322962;141,687662;141,687662
2006-10-31;127,096233;1143,054446;181,69594;118,818078;161,801913;83,65334;69,959548;131,827753;98,282626;121,108148;75,247992;141,238125;105,360591;141,238125;141,238125
2006-11-30;126,516165;1132,755507;182,836753;118,817529;163,731634;84,057799;69,476784;131,738198;98,282777;121,940898;76,05889;141,14454;105,548215;141,14454;141,14454
2006-12-31;125,435618;1111,996878;183,970067;118,580298;165,231872;84,325404;69,574044;132,42237;98,283017;122,477982;76,819486;141,407402;105,996327;141,407402;141,407402
2007-01-31;124,166939;1086,620281;185,071917;118,143637;166,22189;84,486477;70,095665;133,599755;98,283307;122,916322;77,624344;141,98853;106,866389;141,98853;141,98853
2007-02-28;123,084168;1065,989306;186,065286;117,543072;166,636874;84,619651;70,997366;134,808649;98,283578;123,728248;78,503598;142,866257;108,219659;142,866257;142,866257
2007-03-31;122,448372;1056,425897;186,891937;116,831492;166,464614;84,802167;72,233;135,378739;98,283744;125,205382;79,39763;143,750108;109,979328;143,750108;143,750108
2007-04-30;122,135953;1060,262962;187,572483;116,113702;165,851059;85,127413;73,25248;134,819159;98,283734;127,071344;80,252633;144,452105;111,969247;144,452105;144,452105
2007-05-31;121,807951;1077,389722;188,153633;115,483517;164,97881;85,681395;73,922836;133,456211;98,283507;128,890227;81,042867;144,870937;113,942744;144,870937;144,870937
2007-06-30;121,227671;1099,584938;188,761128;115,013774;164,048704;86,487206;74,238357;131,955536;98,283065;130,327762;81,796249;144,900787;115,747426;144,900787;144,900787
2007-07-31;120,370154;1115,647406;189,584938;114,757925;163,216228;87,542358;74,454061;130,86975;98,282459;131,403259;82,544918;144,474409;117,17133;144,474409;144,474409
2007-08-31;119,465836;1120,101004;190,645547;114,707959;162,562638;88,772577;74,768481;130,584046;98,281781;132,014713;83,313457;143,571252;118,044769;143,571252;143,571252
2007-09-30;118,829521;1109,678755;191,843023;114,81282;162,1545;90,11694;75,217393;131,10948;98,28117;132,360392;84,08732;142,040608;118,28198;142,040608;142,040608
2007-10-31;118,680943;1085,533404;193,122042;114,995151;161,999623;91,501565;75,62731;132,133418;98,280796;132,727794;84,835022;139,825284;117,861809;139,825284;139,825284
2007-11-30;119,045715;1056,510653;194,209458;115,133424;162,002654;92,803972;75,871337;133,252486;98,280846;133,581441;85,525708;137,094307;116,857997;137,094307;137,094307
2007-12-31;119,697326;1034,077443;194,850942;115,192802;162,083535;93,859676;75,925401;134,212679;98,281453;134,929382;86,145529;134,261111;115,475682;134,261111;134,261111
2008-01-31;120,263669;1023,85261;194,963261;115,067931;162,046716;94,531609;75,639682;134,774745;98,282633;135,994523;86,668472;131,634181;113,975689;131,634181;131,634181
2008-02-29;120,437087;1023,877629;194,624295;114,675617;161,685307;94,738794;74,979587;135,133198;98,284242;136,17795;87,091103;129,42252;112,58378;129,42252;129,42252
2008-03-31;120,173762;1031,953165;193,822869;113,999095;160,839714;94,427851;73,901562;120,835961;98,285971;135,312085;87,475554;127,879765;111,539352;127,879765;127,879765
2008-04-30;119,580237;1040,263237;192,588619;113,03811;159,412767;93,631264;72,696099;122,051571;98,287399;134,004182;87,905773;127,158674;110,94362;127,158674;127,158674
2008-05-31;118,776581;1038,765655;191,060511;111,835579;157,29767;92,446917;71,420121;123,50262;98,287995;132,681758;88,430943;127,398802;110,766837;127,398802;127,398802
2008-06-30;117,738701;1023,143081;189,379234;110,476674;154,467219;91,025042;69,892986;124,84518;98,287243;131,408057;89,049579;128,566727;110,832718;128,566727;128,566727
2008-07-31;116,491205;996,647103;187,691093;109,115368;151,033937;89,539174;68,263004;125,796477;98,284892;130,514652;89,817347;130,676108;110,947061;130,676108;130,676108
2008-08-31;115,0482;964,941144;186,048245;107,905939;147,145633;88,166112;66,669746;107,57162;98,281095;130,270444;90,737975;133,61103;110,901693;133,61103;133,61103
2008-09-30;113,453035;937,118073;184,586136;106,971416;143,056095;87,097381;65,098699;106,631084;98,276456;130,119618;91,826747;137,151367;110,487536;137,151367;137,151367
2008-10-31;111,846978;920,858923;183,362113;106,34628;138,991522;86,491231;63,341064;104,851198;98,271975;129,547406;93,114174;140,968988;109,669061;140,968988;140,968988
2008-11-30;110,5169;919,500275;154,806234;106,04714;135,152862;64,016589;61,562124;102,823338;98,27073;90,132525;94,630217;144,629566;108,472139;144,629566;144,629566
2008-12-31;109,623895;932,222865;154,322876;106,028568;131,777156;64,561156;59,967431;101,238724;98,273051;88,773367;96,326021;147,615991;107,051307;147,615991;147,615991
2009-01-31;109,222904;952,573627;154,196446;106,213374;129,048552;65,713198;58,964906;100,505879;98,278016;87,473379;98,072431;149,680043;105,499328;149,680043;149,680043
2009-02-28;109,150756;971,490939;154,296414;106,501874;127,096818;67,391628;58,902758;100,786866;98,284312;86,260712;99,763226;150,690162;103,899906;150,690162;150,690162
2009-03-31;109,178917;980,57228;154,543461;106,780524;126,061696;69,466538;59,826154;101,878332;98,290824;85,111828;101,348642;150,654574;102,320194;150,654574;150,654574
2009-04-30;109,052343;977,741509;154,850683;106,929865;125,872134;71,741961;61,565205;103,519007;98,296773;84,266945;102,819353;149,778832;100,868577;149,778832;149,778832
2009-05-31;108,708118;967,80096;155,126012;106,801971;126,312443;73,986905;63,814006;105,62859;98,302244;83,920835;104,144652;148,225375;99,735078;148,225375;148,225375
2009-06-30;108,190246;956,179219;155,339672;106,303187;127,15207;76,007669;66,269937;107,888153;98,305472;84,14685;105,347973;146,3099;98,987279;146,3099;146,3099
2009-07-31;107,621598;943,882677;155,357326;105,367264;128,12076;77,634409;68,292369;109,951429;98,304343;84,707706;106,385134;144,418034;98,696224;144,418034;144,418034
2009-08-31;107,057155;930,013621;155,14492;104,013872;129,113555;78,803204;69,585995;111,560121;98,297459;85,247895;107,255572;142,813704;98,911633;142,813704;142,813704
2009-09-30;106,560026;913,093981;154,758136;102,352149;130,053857;79,503672;70,272176;112,362665;98,281043;85,567191;107,973045;141,761366;99,643856;141,761366;141,761366
2009-10-31;106,126545;893,480941;154,289809;100,532134;130,890606;79,746261;70,881634;112,277609;98,257067;85,562156;108,53205;141,69187;100,789093;141,69187;141,69187
2009-11-30;105,66679;870,365583;153,943175;98,737115;131,688645;79,647199;71,804319;111,641504;98,239363;85,402845;108,907893;142,788627;102,243384;142,788627;142,788627
2009-12-31;105,050826;846,281488;153,979593;97,117663;132,495998;79,354932;73,089115;110,602311;98,233971;85,440956;109,100245;144,961116;103,811194;144,961116;144,961116
2010-01-31;104,190449;824,753287;154,607423;95,76139;133,314133;79,003514;74,625437;109,634476;98,240931;86,071382;109,109134;147,805752;105,344741;147,805752;147,805752
2010-02-28;103,14098;809,751688;155,79701;94,794066;134,138141;78,692842;76,20727;108,959616;98,258346;87,851123;108,983855;150,832337;106,766079;150,832337;150,832337
2010-03-31;101,977881;803,612511;157,369206;94,265328;134,819646;78,512591;77,475832;108,360731;98,27993;90,843459;108,742817;153,812543;108,02849;153,812543;153,812543
2010-04-30;100,807593;805,30222;159,166812;94,148548;135,27102;78,502029;78,364029;107,751355;98,301145;94,191193;108,359495;156,536714;109,067267;156,536714;156,536714
2010-05-31;99,772123;810,164038;161,004672;94,378859;135,527913;78,654089;78,987045;106,995274;98,328037;97,077097;107,825338;158,544051;109,82712;158,544051;158,544051
2010-06-30;111,56432;817,661494;162,634693;94,88089;135,749941;78,950874;79,71227;106,257814;98,355401;98,808216;107,182059;159,439362;110,259335;159,439362;159,439362
2010-07-31;110,961771;830,456516;163,886644;95,540088;136,109585;79,376396;80,988938;105,934879;98,372937;99,235;106,515298;159,214166;110,389115;159,214166;159,214166
2010-08-31;110,751845;851,326333;164,669359;96,287501;136,700574;79,907997;83,059619;106,298148;98,372064;98,857533;105,909845;158,112246;110,240218;158,112246;158,112246
2010-09-30;110,868655;877,658933;164,963756;97,023877;137,472874;80,513942;85,709239;107,505468;98,336905;98,493016;105,445003;156,511349;109,851689;156,511349;156,511349
2010-10-31;111,101603;903,753287;164,834995;97,665349;138,2603;81,132007;88,665215;109,320862;98,268823;98,852182;105,114093;154,738776;109,295259;154,738776;154,738776
2010-11-30;111,250146;922,509885;164,488289;98,222583;138,980816;81,742655;91,587104;111,180644;98,189026;100,114018;104,886498;153,05189;108,662897;153,05189;153,05189
2010-12-31;111,294776;789,216563;164,060107;98,69262;139,537549;82,340304;94,348845;112,536858;98,122929;102,049506;104,691431;151,767328;108,00859;151,767328;151,767328
2011-01-31;111,239675;777,545471;163,644525;99,094658;139,895276;82,925087;96,630709;112,899816;98,090514;104,111255;104,502226;151,279451;107,376793;151,279451;151,279451
2011-02-28;110,980206;754,41374;163,286363;99,413518;140,001715;83,519245;97,909197;111,911487;98,113059;105,50708;104,292564;151,973539;106,810289;151,973539;151,973539
2011-03-31;110,477572;726,529249;163,025495;99,594735;139,867909;84,119865;98,188893;109,958806;98,190211;105,722258;104,014696;153,899059;106,302165;153,899059;153,899059
2011-04-30;109,865126;702,345057;162,821768;99,628474;139,465002;84,746681;97,722216;107,578262;98,318493;105,022378;103,657189;156,792195;105,901158;156,792195;156,792195
2011-05-31;109,154049;688,729269;162,610945;99,539109;138,881341;85,451992;96,771113;105,125868;98,498347;103,858865;103,25126;160,460188;105,668787;160,460188;160,460188
2011-06-30;108,393331;685,387355;162,319138;99,351166;138,167751;86,248128;95,767703;102,950917;98,699654;102,894706;102,853882;164,701667;105,63689;164,701667;164,701667
2011-07-31;107,572812;687,42999;161,868655;99,121693;137,330896;87,111382;95,205662;101,195497;98,885007;102,607856;102,468187;169,012957;105,864057;169,012957;169,012957
2011-08-31;106,622126;689,38751;161,357373;98,909097;136,415087;88,000384;95,380609;99,936396;99,020537;102,859808;102,113363;172,768229;106,272655;172,768229;172,768229
2011-09-30;105,517437;687,929307;160,921438;98,734221;135,51353;88,823395;96,466472;99,037676;99,085672;103,425639;101,783564;175,436668;106,766225;175,436668;175,436668
2011-10-31;104,326269;682,236985;160,704016;98,582963;134,802741;89,555168;98,328552;98,307424;99,071639;103,950139;101,501165;176,589677;107,212622;176,589677;176,589677
2011-11-30;103,14555;673,256869;160,733079;98,357981;134,312063;90,167159;100,40744;97,484515;98,982331;103,829182;101,314299;175,799609;107,523948;175,799609;175,799609
2011-12-31;102,074426;661,972344;160,935976;97,960333;133,960639;90,5906;101,922634;96,513958;98,8119;102,738986;101,234296;173,182587;107,651937;173,182587;173,182587
2012-01-31;101,234698;650,760162;161,268645;97,391161;133,665513;90,811123;102,322204;95,389493;98,569853;100,702454;101,273539;169,044233;107,561121;169,044233;169,044233
2012-02-29;100,59123;640,610538;117,50911;96,661995;133,264862;90,830795;101,74403;94,297592;98,299415;98,308816;101,419185;163,929802;107,249707;163,929802;163,929802
2012-03-31;100,032498;632,924649;118,053507;95,807498;132,651711;90,65195;100,696105;93,34953;98,067565;96,203461;101,633838;158,595676;106,743661;158,595676;158,595676
2012-04-30;99,328937;629,673505;118,697681;94,873845;131,865689;90,297883;99,584354;92,628042;97,937611;94,842435;101,884414;153,599209;106,107633;153,599209;153,599209
2012-05-31;98,347563;631,576924;119,354013;93,91271;130,932067;89,838293;99,004744;92,262655;97,905726;94,2136;102,176847;149,447504;105,457134;149,447504;149,447504
2012-06-30;97,218147;636,898623;119,874005;92,956391;129,843245;89,338627;99,31696;92,143708;97,926226;94,106848;102,468668;146,678105;104,915791;146,678105;146,678105
2012-07-31;96,135528;643,296041;120,208349;92,038362;128,645803;88,925631;100,237073;91,932591;97,983251;93,970612;102,748249;145,539217;104,564123;145,539217;145,539217
2012-08-31;95,299309;646,397067;120,206496;91,142116;127,318428;88,679529;101,131971;91,393977;98,057502;93,686196;102,94652;145,846903;104,409727;145,846903;145,846903
2012-09-30;94,807062;644,25861;119,754321;90,25082;125,907926;88,654949;101,622004;90,449863;101,463122;93,126462;102,979353;147,185638;104,472692;147,185638;147,185638
2012-10-31;94,663453;636,536872;118,822174;89,441817;124,520585;88,873792;101,200729;89,20612;96,860197;92,174709;102,822231;148,856053;104,778714;148,856053;148,856053
2012-11-30;94,707991;625,181525;117,357486;88,741608;123,272324;89,295282;100,142958;87,914589;96,848023;91,157955;102,471905;150,333811;105,270161;150,333811;150,333811
2012-12-31;94,68199;612,862827;115,399748;88,141215;122,254137;89,863481;99,191009;87,018703;96,810747;90,496352;101,954421;151,224966;105,802524;151,224966;151,224966
2013-01-31;94,450493;602,919499;113,034188;87,608668;121,606493;90,525273;98,821307;86,679011;96,765951;90,131797;101,347736;151,261276;106,24255;151,261276;151,261276
2013-02-28;94,093445;596,299514;110,405541;87,11977;121,413615;91,191388;98,887823;86,90761;96,723662;89,973411;100,704756;150,324498;106,478435;150,324498;150,324498
2013-03-31;93,810537;593,543762;107,733383;86,687879;121,700069;91,810057;99,34703;87,613646;96,729105;90,093728;100,10917;148,332164;106,53072;148,332164;148,332164
2013-04-30;93,794058;590,964791;105,235001;86,378876;122,346237;92,357659;100,096572;88,443407;96,814489;90,316536;99,666967;145,44247;106,457759;145,44247;145,44247
2013-05-31;94,191103;584,245602;103,14501;86,229472;123,128618;92,788313;100,867728;89,114058;96,971881;90,486032;99,397779;142,033313;106,265905;142,033313;142,033313
2013-06-30;94,81818;573,296557;101,669795;86,263081;123,778546;93,061531;101,160214;89,440347;97,16301;90,547252;99,285555;138,433789;105,963131;138,433789;138,433789
2013-07-31;95,389332;562,436587;100,931988;86,514338;124,076079;93,15361;101,208093;89,356243;97,357694;90,290015;99,309515;134,856678;105,50929;134,856678;134,856678
2013-08-31;95,709046;556,230524;100,937199;86,925257;123,900753;93,052813;101,48259;89,156936;97,507128;89,646212;99,416077;131,591256;104,876956;131,591256;131,591256
2013-09-30;95,593462;555,278337;101,519205;87,430385;123,253284;92,815076;102,066473;89,245617;97,578977;88,789629;99,573398;128,858921;104,119245;128,858921;128,858921
2013-10-31;94,989935;215,30179;102,371415;87,938322;122,116853;92,528024;102,99365;89,803011;97,544237;88,053375;99,727939;126,916955;103,289575;126,916955;126,916955
2013-11-30;94,064725;41,690361;103,206816;88,350506;120,499951;92,26099;103,857982;90,722161;97,381374;87,746304;99,777452;125,93465;102,421024;125,93465;125,93465
2013-12-31;93,114368;41,712493;103,849787;88,68209;118,583749;92,139597;104,141242;91,651907;97,091405;87,668887;99,714868;125,939704;101,545241;125,939704;125,939704
2014-01-31;92,265107;41,598128;104,145885;88,937247;116,497004;92,250436;103,858585;92,308002;96,723522;87,6415;99,554147;126,617249;100,731569;126,617249;126,617249
2014-02-28;91,580378;41,500602;103,986926;89,160436;114,394178;92,612938;103,373053;92,671578;96,339982;87,392106;99,317661;127,732872;100,091085;127,732872;127,732872
2014-03-31;91,067142;41,410236;103,343775;89,417057;112,380177;93,213219;102,771074;92,770645;95,958197;86,54249;99,04554;129,127462;99,671555;129,127462;129,127462
2014-04-30;90,768729;41,381922;102,261617;89,710401;110,51633;93,989946;102,107253;92,819153;95,591243;85,182199;98,778839;130,549321;99,501769;130,549321;130,549321
2014-05-31;90,763213;41,513809;100,847829;90,0402;108,790724;94,869121;101,58181;93,012413;95,268992;83,909024;98,566251;131,842786;99,535015;131,842786;131,842786
2014-06-30;91,063278;22,568309;99,323736;90,437877;107,244068;95,827945;100,945056;93,28001;95,079953;82,99993;98,460309;132,856081;99,673476;132,856081;132,856081
2014-07-31;91,508138;22,440785;97,883548;90,888301;105,854505;96,792178;99,846622;93,659711;95,067197;82,896782;98,469716;133,485398;99,835519;133,485398;133,485398
2014-08-31;91,863132;22,135446;96,659133;91,340831;104,585798;97,652062;98,263232;93,912428;95,208567;83,745473;98,587151;133,761349;100,006788;133,761349;133,761349
2014-09-30;92,096729;21,808207;95,811462;91,839357;103,397365;98,362489;96,746611;93,922454;95,48353;85,20058;98,815405;133,823806;100,227056;133,823806;133,823806
2014-10-31;92,361008;21,543088;95,399201;92,408819;102,24858;98,873627;95,68456;93,900591;95,897121;86,875219;99,080306;133,722035;100,466294;133,722035;133,722035
2014-11-30;92,760244;21,385;95,455896;93,108101;101,206242;99,189865;95,417008;94,137345;96,396045;88,63729;99,300369;133,650288;100,6451;133,650288;133,650288
2014-12-31;93,478049;21,430514;95,937434;94,012416;100,361607;99,321502;95,772106;94,759176;96,918013;90,375085;99,448117;133,587369;100,762655;133,587369;133,587369
2015-01-31;94,691709;107,683483;96,709051;95,158757;99,737775;99,286001;96,237383;95,83283;97,400505;92,128031;99,463422;103,584039;100,833183;103,584039;103,584039
2015-02-28;96,468366;108,943001;97,653194;96,526166;99,370689;99,164998;96,776045;97,137082;97,813494;93,839233;99,35333;103,636159;100,864044;103,636159;103,636159
2015-03-31;98,485468;109,994285;98,609371;98,034316;99,263433;99,053052;97,103512;98,384831;98,11573;95,469321;99,195965;103,593047;100,83279;103,593047;103,593047
2015-04-30;100,302821;110,125057;99,479687;99,562785;99,419959;99,026597;97,205871;99,46046;98,266954;97,001688;99,054471;103,412639;100,72084;103,412639;103,412639
2015-05-31;101,430957;108,584559;100,183876;100,979643;99,795198;99,125968;97,365848;100,260078;98,253963;98,392885;98,967587;103,068425;100,479779;103,068425;103,068425
2015-06-30;101,764034;105,805859;100,672905;102,184652;100,370489;99,358286;98,038202;100,817165;98,081102;99,649733;98,972365;102,536177;100,073237;102,536177;102,536177
2015-07-31;101,572657;102,279631;100,898473;103,068931;101,091271;99,695543;99,24751;101,215519;97,800618;100,862082;99,094519;101,84225;99,504756;101,84225;101,84225
2015-08-31;101,20466;98,178166;100,866418;103,570262;101,879631;100,112435;100,520886;101,488143;97,497555;101,781716;99,343116;101,094919;98,841886;101,094919;101,094919
2015-09-30;100,992012;94,12948;100,614782;103,654847;102,6473;100,580656;101,579253;101,823612;97,264788;102,53263;99,73075;100,345943;98,154241;100,345943;100,345943
2015-10-31;101,074473;91,3069;100,176194;103,284522;103,256833;101,068613;102,241343;102,160954;104,562564;103,218399;100,214571;99,671854;97,540305;99,671854;99,671854
2015-11-30;101,488869;89,949882;99,639491;102,535351;103,660342;101,598026;102,627551;102,509791;99,568923;103,817625;100,795387;99,060854;97,09355;99,060854;99,060854
2015-12-31;101,989837;89,735703;99,034899;101,523696;103,765702;102,17528;103,271657;102,82412;99,659263;104,591285;101,456862;98,418358;96,86229;98,418358;98,418358
2016-01-31;102,126216;140,756116;98,383754;100,386217;103,475072;102,738278;104,866588;103,142711;99,838952;106,152379;102,083171;97,751422;96,844891;97,751422;97,751422
2016-02-29;101,669147;142,299075;97,72224;99,313765;102,780504;103,2571;107,350314;103,422374;100,053524;108,524814;102,577617;97,103558;96,958832;97,103558;97,103558
2016-03-31;100,759489;143,683689;97,101444;98,448291;101,707985;103,73083;110,697614;103,7155;100,278825;111,025067;102,861469;96,451413;97,085173;96,451413;96,451413
2016-04-30;99,630726;144,549303;96,508888;97,870045;100,317885;104,151743;114,689622;103,970671;100,519996;113,108955;102,854973;95,797743;97,097245;95,797743;95,797743
2016-05-31;98,472189;144,114907;95,98983;97,611196;98,75397;104,545267;118,078612;104,260595;100,747706;114,087731;102,545078;95,192664;96,952739;95,192664;95,192664
2016-06-30;97,353169;142,710839;95,575071;97,598222;97,138376;104,928169;120,261781;104,636725;100,940537;113,956128;101,91679;94,646106;96,730476;94,646106;94,646106
2016-07-31;96,295312;141,657208;95,296525;97,733447;95,598201;105,316881;121,264971;105,10586;101,067525;113,05662;100,990655;94,169807;96,533331;94,169807;94,169807
